seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,hazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,log_genergy,log_gpuls,log_gdenergy,log_gdpuls,log_energy
1.0,1.0,1.0,25430,634,-11,-17,0.0,0,0,0,0,0,0,0,10.143684858416165,6.452048954437226,4.454347296253507,4.382026634673881,0.0
1.0,1.0,1.0,31610,860,10,12,0.0,0,0,0,0,0,0,0,10.361228805209663,6.756932389247553,4.672828834461906,4.6913478822291435,0.0
1.0,1.0,1.0,57440,879,4,12,0.0,0,0,0,0,0,0,0,10.958496203722106,6.778784897685177,4.61512051684126,4.6913478822291435,0.0
1.0,1.0,1.0,54660,1287,90,68,0.0,0,0,0,0,0,0,0,10.90888745948206,7.160069207596127,5.231108616854587,5.10594547390058,0.0
1.0,1.0,1.0,49030,1026,71,34,0.0,0,0,0,0,0,0,0,10.80018763464528,6.933423025730715,5.123963979403259,4.875197323201151,0.0
1.0,0.0,1.0,68600,1052,138,33,0.0,1,1,0,0,0,900,0,11.136047813713976,6.9584483932976555,5.459585514144159,4.867534450455582,6.803505257608338
1.0,0.0,1.0,29560,1067,2,35,0.0,0,0,0,0,0,0,0,10.294177375062137,6.9726062513017535,4.59511985013459,4.882801922586371,0.0
1.0,0.0,1.0,19990,669,-64,-18,0.0,0,0,0,0,0,0,0,9.902987427494446,6.505784060128229,3.4965075614664802,4.3694478524670215,0.0
1.0,0.0,1.0,28900,692,0,-13,0.0,0,0,0,0,0,0,0,10.271596874100524,6.539585955617669,4.574710978503383,4.430816798843313,0.0
1.0,0.0,1.0,65350,1081,18,33,0.0,0,0,0,0,0,0,0,11.087512719052368,6.985641817639208,4.74493212836325,4.867534450455582,0.0
1.0,0.0,1.0,81480,1112,182,40,0.0,1,1,0,0,0,300,0,11.308112870340743,7.013915474810528,5.631211781821365,4.919980925828125,5.707110264748875
1.0,0.0,1.0,43860,947,52,20,0.0,0,0,0,0,0,0,0,10.688758021971879,6.853299093186078,5.003946305945459,4.762173934797756,0.0
1.0,0.0,1.0,60730,797,110,1,0.0,2,1,1,0,0,3600,0,11.014193088891622,6.680854678790215,5.332718793265369,4.584967478670572,8.188966863648876
1.0,0.0,1.0,70450,1244,145,58,0.0,0,0,0,0,0,0,0,11.162658517326827,7.126087273299125,5.488937726156687,5.043425116919247,0.0
1.0,0.0,1.0,34140,792,19,0,0.0,1,1,0,0,0,500,0,10.438224996348431,6.674561391814426,4.7535901911063645,4.574710978503383,6.2166061010848646
1.0,0.0,1.0,56900,761,98,-4,0.0,2,1,1,0,0,2700,0,10.949050620114422,6.634633357861686,5.272999558563747,4.532599493153256,7.901377353792616
1.0,0.0,1.0,59360,1033,107,31,0.0,2,1,1,0,0,2400,1,10.991375877841262,6.940222469119639,5.318119993844216,4.852030263919617,7.783640596221253
1.0,0.0,1.0,39100,868,36,10,0.0,1,0,0,1,0,30000,0,10.573877745973457,6.7661917146603505,4.890349128221754,4.672828834461906,10.308985993422082
1.0,0.0,0.0,37050,649,435,239,1.0,0,0,0,0,0,0,0,10.520023630724232,6.47543271670409,6.2766434893416445,5.817111159963204,0.0
1.0,0.0,0.0,26830,584,287,205,0.0,0,0,0,0,0,0,0,10.19727594341967,6.369900982828227,5.950642552587727,5.71042701737487,0.0
1.0,0.0,0.0,24870,507,259,165,1.0,0,0,0,0,0,0,0,10.12141753679745,6.2285110035911835,5.87493073085203,5.568344503761097,0.0
1.0,0.0,1.0,23710,481,-25,-42,0.0,0,0,0,0,0,0,0,10.07365217905945,6.175867270105761,4.276666119016055,4.007333185232471,0.0
1.0,0.0,1.0,37670,488,19,-41,0.0,0,0,0,0,0,0,0,10.536619300686088,6.1903154058531475,4.7535901911063645,4.02535169073515,0.0
1.0,0.0,1.0,29480,510,-7,-39,0.0,0,0,0,0,0,0,0,10.291467346303273,6.234410725718371,4.499809670330265,4.060443010546419,0.0
1.0,0.0,1.0,77040,772,143,-7,0.0,1,0,1,0,0,2000,0,11.252080046472008,6.648984550024776,5.480638923341991,4.499809670330265,7.601402334583733
1.0,0.0,1.0,48980,1007,54,21,0.0,0,0,0,0,0,0,0,10.799167330506158,6.914730892718563,5.017279836814924,4.770684624465665,0.0
1.0,0.0,1.0,76610,987,141,19,0.0,0,0,0,0,0,0,0,11.246482895510866,6.894670039433482,5.472270673671475,4.7535901911063645,0.0
1.0,0.0,1.0,99010,1360,82,62,0.0,3,1,2,0,0,4200,1,11.50297613411656,7.215239978730097,5.187385805840755,5.0689042022202315,8.343077871169383
1.0,0.0,1.0,78580,1327,147,60,0.0,1,0,0,1,0,40000,0,11.27187249311245,7.190676034332207,5.497168225293202,5.056245805348308,10.596659732783579
1.0,1.0,1.0,68690,1038,37,-17,1.0,0,0,0,0,0,0,0,11.137358907207927,6.945051063725834,4.897839799950911,4.382026634673881,0.0
1.0,1.0,0.0,23040,482,201,103,0.0,0,0,0,0,0,0,0,10.044987114809828,6.1779441140506,5.697093486505405,5.298317366548036,0.0
1.0,1.0,0.0,38900,697,56,12,1.0,0,0,0,0,0,0,0,10.568749529606537,6.546785410760524,5.030437921392435,4.6913478822291435,0.0
1.0,1.0,0.0,35370,656,41,5,2.0,1,1,0,0,0,200,0,10.473619282199527,6.486160788944089,4.927253685157205,4.624972813284271,5.303304908059076
1.0,1.0,0.0,30810,591,23,-5,2.0,1,1,0,0,0,200,0,10.335594591590713,6.3818160174060985,4.787491742782046,4.5217885770490405,5.303304908059076
1.0,1.0,0.0,19640,556,-21,-11,1.0,0,0,0,0,0,0,0,9.885323581908457,6.320768294250582,4.330733340286331,4.454347296253507,0.0
1.0,1.0,0.0,24020,462,-4,-26,1.0,0,0,0,0,0,0,0,10.086642095633975,6.135564891081739,4.532599493153256,4.2626798770413155,0.0
1.0,1.0,0.0,31780,538,27,-14,1.0,0,0,0,0,0,0,0,10.366592440090708,6.2878585601617845,4.820281565605037,4.418840607796598,0.0
1.0,1.0,0.0,23880,488,-4,-22,0.0,0,0,0,0,0,0,0,10.080796567506539,6.1903154058531475,4.532599493153256,4.31748811353631,0.0
1.0,1.0,0.0,19820,362,-21,-42,0.0,0,0,0,0,0,0,0,9.894446807883979,5.8916442118257715,4.330733340286331,4.007333185232471,0.0
1.0,1.0,0.0,9530,178,-24,-29,0.0,0,0,0,0,0,0,0,9.162199996648248,5.181783550292085,4.290459441148391,4.219507705176107,0.0
1.0,1.0,0.0,6930,68,-45,-73,0.0,0,0,0,0,0,0,0,8.84361509218395,4.219507705176107,3.9512437185814275,3.1780538303479458,0.0
1.0,1.0,0.0,6200,211,-50,-16,0.0,0,0,0,0,0,0,0,8.732304571033183,5.351858133476067,3.8501476017100584,4.394449154672439,0.0
1.0,1.0,0.0,4600,105,-63,-58,0.0,0,0,0,0,0,0,0,8.433811582477187,4.653960350157523,3.5263605246161616,3.6635616461296463,0.0
1.0,1.0,0.0,13040,103,4,-59,0.0,1,0,1,0,0,3000,0,9.475776835480644,4.634728988229636,4.61512051684126,3.6375861597263857,8.006700845440367
1.0,1.0,0.0,15210,133,22,-47,0.0,1,1,0,0,0,700,0,9.62970838525334,4.890349128221754,4.77912349311153,3.912023005428146,6.55250788703459
1.0,1.0,0.0,7540,133,-40,-47,0.0,0,0,0,0,0,0,0,8.927977461002001,4.890349128221754,4.04305126783455,3.912023005428146,0.0
1.0,1.0,0.0,2580,94,-79,-62,0.0,0,0,0,0,0,0,0,7.855544677915663,4.543294782270004,2.8903717578961645,3.5553480614894135,0.0
1.0,1.0,0.0,5660,93,-55,-63,0.0,0,0,0,0,0,0,0,8.641179171197228,4.532599493153256,3.7376696182833684,3.5263605246161616,0.0
1.0,1.0,1.0,22720,181,-9,-64,0.0,0,0,0,0,0,0,0,10.031000872835088,5.198497031265826,4.477336814478207,3.4965075614664802,0.0
1.0,1.0,1.0,36940,375,48,-25,0.0,0,0,0,0,0,0,0,10.517050253753231,5.926926025970411,4.976733742420574,4.276666119016055,0.0
1.0,1.0,1.0,65960,496,164,-1,0.0,2,1,1,0,0,2200,0,11.096803776673536,6.206575926724928,5.564520407322694,4.564348191467836,7.696667081526462
1.0,1.0,1.0,49120,485,96,-3,0.0,0,0,0,0,0,0,1,10.802021562821023,6.184148890937483,5.262690188904886,4.543294782270004,0.0
1.0,1.0,1.0,93280,747,273,49,0.0,3,0,2,1,0,16000,0,11.44336100158432,6.616065185132817,5.91350300563827,4.983606621708336,9.680406499268875
0.0,1.0,1.0,36410,519,46,4,0.0,0,0,0,0,0,0,0,10.502598741169479,6.251903883165888,4.962844630259907,4.61512051684126,0.0
0.0,1.0,1.0,32660,290,31,-42,0.0,0,0,0,0,0,0,0,10.393906366524456,5.66988092298052,4.852030263919617,4.007333185232471,0.0
0.0,1.0,1.0,48110,433,92,-13,0.0,0,0,0,0,0,0,0,10.7812453346935,6.07073772800249,5.241747015059643,4.430816798843313,0.0
0.0,1.0,1.0,52020,576,108,15,0.0,1,1,0,0,0,100,0,10.859383539002643,6.3561076606958915,5.3230099791384085,4.718498871295094,4.61512051684126
0.0,1.0,1.0,54900,426,120,-15,0.0,0,0,0,0,0,0,0,10.913268627497622,6.054439346269371,5.37989735354046,4.406719247264253,0.0
0.0,1.0,1.0,32920,363,32,-27,0.0,0,0,0,0,0,0,1,10.401835654791006,5.8944028342648505,4.859812404361672,4.248495242049359,0.0
0.0,1.0,1.0,48050,531,92,6,0.0,2,0,1,0,1,205000,0,10.779997414398439,6.274762021241939,5.241747015059643,4.634728988229636,12.230770136157428
0.0,1.0,0.0,39280,726,214,190,0.0,0,0,0,0,0,0,0,10.578470762468402,6.587550014824796,5.739792912179234,5.659482215759621,0.0
1.0,1.0,1.0,38240,410,47,-15,0.0,1,1,0,0,0,100,0,10.551637367165338,6.016157159698354,4.969813299576001,4.406719247264253,4.61512051684126
1.0,1.0,1.0,36650,414,41,-14,0.0,0,0,0,0,0,0,0,10.509168707314798,6.025865973825314,4.927253685157205,4.418840607796598,0.0
1.0,1.0,1.0,17720,266,-32,-45,0.0,0,0,0,0,0,0,0,9.782449224159071,5.583496308781699,4.174387269895637,3.9512437185814275,0.0
1.0,1.0,1.0,40620,398,56,-18,0.0,0,0,0,0,0,0,1,10.612015835134375,5.986452005284438,5.030437921392435,4.3694478524670215,0.0
1.0,1.0,1.0,52380,469,101,-3,0.0,1,0,0,1,0,20000,0,10.866280118061702,6.150602768446279,5.288267030694535,4.543294782270004,9.90353755128617
1.0,1.0,1.0,20420,315,-22,-35,0.0,0,0,0,0,0,0,0,9.924270091718656,5.752572638825633,4.31748811353631,4.127134385045092,0.0
1.0,1.0,1.0,21070,266,-19,-45,0.0,0,0,0,0,0,0,0,9.955605506798234,5.583496308781699,4.356708826689592,3.9512437185814275,0.0
1.0,1.0,1.0,12850,193,-51,-60,0.0,0,0,0,0,0,0,0,9.461099090323366,5.262690188904886,3.828641396489095,3.6109179126442243,0.0
0.0,1.0,1.0,8450,164,-70,-66,0.0,0,0,0,0,0,0,0,9.041921720351219,5.099866427824199,3.295836866004329,3.4339872044851463,0.0
0.0,1.0,1.0,13320,153,-52,-68,0.0,1,0,1,0,0,3000,0,9.49702194409438,5.030437921392435,3.8066624897703196,3.367295829986474,8.006700845440367
0.0,1.0,1.0,9060,165,-67,-66,0.0,0,0,0,0,0,0,0,9.111624399037025,5.10594547390058,3.4011973816621555,3.4339872044851463,0.0
0.0,1.0,1.0,58570,481,110,0,0.0,1,1,0,0,0,400,0,10.977977899083829,6.175867270105761,5.332718793265369,4.574710978503383,5.993961427306569
0.0,1.0,1.0,31460,396,13,-18,0.0,0,0,0,0,0,0,0,10.356472176612268,5.981414211254481,4.700480365792417,4.3694478524670215,0.0
0.0,1.0,1.0,30980,480,11,0,0.0,0,0,0,0,0,0,0,10.341097113970859,6.173786103901937,4.68213122712422,4.574710978503383,0.0
0.0,1.0,1.0,30180,375,8,-22,0.0,1,0,1,0,0,2000,0,10.31493473232184,5.926926025970411,4.653960350157523,4.31748811353631,7.601402334583733
0.0,1.0,1.0,45450,491,63,2,0.0,1,1,0,0,0,400,0,10.724368099605625,6.19644412779452,5.075173815233827,4.59511985013459,5.993961427306569
0.0,0.0,1.0,18590,320,-34,-31,0.0,0,0,0,0,0,0,1,9.83037908071549,5.768320995793772,4.143134726391533,4.189654742026425,0.0
0.0,0.0,1.0,32470,388,15,-17,0.0,1,0,0,1,0,80000,0,10.388071865096892,5.961005339623274,4.718498871295094,4.382026634673881,11.289794413577894
0.0,0.0,1.0,61200,625,116,34,0.0,0,0,0,0,0,0,0,11.021902468500418,6.437751649736401,5.3612921657094255,4.875197323201151,0.0
0.0,0.0,1.0,57200,773,102,66,0.0,2,0,2,0,0,5000,0,10.95430917736789,6.650279048587422,5.293304824724492,5.093750200806762,8.517393171418904
0.0,0.0,1.0,37580,574,33,23,0.0,0,0,0,0,0,0,0,10.534227272967456,6.352629396319567,4.867534450455582,4.787491742782046,0.0
0.0,0.0,1.0,21680,368,-24,-21,0.0,0,0,0,0,0,0,0,9.984145455553582,5.908082938168931,4.290459441148391,4.330733340286331,0.0
0.0,0.0,1.0,23170,348,-18,-25,0.0,0,0,0,0,0,0,0,10.050613617426421,5.8522024797744745,4.3694478524670215,4.276666119016055,0.0
0.0,0.0,1.0,35570,505,25,9,0.0,0,0,0,0,0,0,0,10.4792578649425,6.22455842927536,4.804021044733257,4.663439094112067,0.0
1.0,0.0,1.0,32030,350,12,-22,0.0,0,0,0,0,0,0,0,10.374428242603203,5.857933154483459,4.6913478822291435,4.31748811353631,0.0
1.0,0.0,1.0,76200,766,166,71,0.0,0,0,0,0,0,0,0,11.241116741674738,6.641182169740591,5.572154032177765,5.123963979403259,0.0
1.0,0.0,1.0,28500,446,-1,-1,0.0,0,0,0,0,0,0,0,10.257659366256743,6.100318952020064,4.564348191467836,4.564348191467836,0.0
1.0,0.0,1.0,33590,457,17,2,0.0,0,0,0,0,0,0,0,10.421983682606339,6.124683390894205,4.736198448394496,4.59511985013459,0.0
1.0,0.0,1.0,27420,400,-4,-11,0.0,1,1,0,0,0,700,0,10.219027953116305,5.991464547107982,4.532599493153256,4.454347296253507,6.55250788703459
1.0,0.0,1.0,73160,654,155,46,0.0,1,0,1,0,0,3000,0,11.200404102504802,6.483107351457199,5.529429087511423,4.962844630259907,8.006700845440367
1.0,0.0,1.0,33780,525,18,17,0.0,0,0,0,0,0,0,0,10.427624190361792,6.263398262591624,4.74493212836325,4.736198448394496,0.0
1.0,0.0,0.0,27200,402,118,61,0.0,0,0,0,0,0,0,0,10.210972252284089,5.996452088619021,5.3706380281276624,5.062595033026967,0.0
1.0,0.0,1.0,21510,334,-28,-25,0.0,0,0,0,0,0,0,0,9.976273222261776,5.811140992976701,4.23410650459726,4.276666119016055,0.0
1.0,0.0,1.0,17880,237,-40,-47,0.0,1,0,1,0,0,3000,0,9.791438048727505,5.4680601411351315,4.04305126783455,3.912023005428146,8.006700845440367
1.0,0.0,1.0,19180,289,-36,-35,0.0,0,0,0,0,0,0,0,9.86162334843743,5.666426688112432,4.110873864173311,4.127134385045092,0.0
1.0,0.0,1.0,34800,450,17,1,0.0,2,1,1,0,0,3200,0,10.457372665762566,6.1092475827643655,4.736198448394496,4.584967478670572,8.071218539969863
1.0,0.0,1.0,35010,390,18,-13,0.0,0,0,0,0,0,0,0,10.463389013948712,5.966146739123692,4.74493212836325,4.430816798843313,0.0
1.0,0.0,1.0,9140,335,-69,-25,0.0,0,0,0,0,0,0,0,9.120415664448196,5.814130531825066,3.332204510175204,4.276666119016055,0.0
1.0,0.0,1.0,23260,483,-22,8,0.0,0,0,0,0,0,0,0,10.054490426072656,6.180016653652572,4.31748811353631,4.653960350157523,0.0
1.0,0.0,1.0,55120,713,85,59,0.0,2,1,1,0,0,9200,0,10.91726790568754,6.569481420414296,5.204006687076795,5.049856007249537,9.127067452782361
1.0,0.0,1.0,16450,378,-48,-16,0.0,0,0,0,0,0,0,0,9.708080756193517,5.934894195619588,3.8918202981106265,4.394449154672439,0.0
1.0,0.0,1.0,20660,400,-34,-11,0.0,1,1,0,0,0,400,0,9.93595474267363,5.991464547107982,4.143134726391533,4.454347296253507,5.993961427306569
1.0,0.0,1.0,30140,426,-4,-5,0.0,4,1,3,0,0,11900,0,10.313608472180487,6.054439346269371,4.532599493153256,4.5217885770490405,9.38437770918244
1.0,0.0,1.0,52120,695,66,55,0.0,1,0,1,0,0,2000,0,10.861304031238781,6.543911845564792,5.093750200806762,5.0238805208462765,7.601402334583733
1.0,0.0,1.0,25850,504,-18,13,0.0,0,0,0,0,0,0,0,10.160065879936575,6.222576268071369,4.3694478524670215,4.700480365792417,0.0
1.0,0.0,1.0,25160,411,-20,-8,0.0,0,0,0,0,0,0,1,10.133010710814377,6.018593214496234,4.343805421853684,4.48863636973214,0.0
1.0,0.0,1.0,23860,389,-24,-13,0.0,1,0,0,1,0,40000,0,10.079958695651907,5.963579343618446,4.290459441148391,4.430816798843313,10.596659732783579
1.0,0.0,1.0,58660,728,87,63,0.0,2,1,1,0,0,2400,0,10.979513342531442,6.590301048196686,5.214935757608986,5.075173815233827,7.783640596221253
1.0,0.0,1.0,41060,555,30,27,0.0,0,0,0,0,0,0,0,10.622789690572924,6.318968113746434,4.844187086458591,4.820281565605037,0.0
1.0,0.0,1.0,22440,483,-29,10,0.0,0,0,0,0,0,0,0,10.018600359636633,6.180016653652572,4.219507705176107,4.672828834461906,0.0
1.0,0.0,1.0,24660,360,-22,-18,0.0,1,1,0,0,0,400,0,10.112937776718335,5.886104031450156,4.31748811353631,4.3694478524670215,5.993961427306569
1.0,0.0,1.0,43350,611,37,40,0.0,0,0,0,0,0,0,0,10.677061982208688,6.415096959171596,4.897839799950911,4.919980925828125,0.0
1.0,0.0,1.0,17170,356,-46,-19,0.0,1,1,0,0,0,500,0,9.75091895389152,5.87493073085203,3.9318256327243257,4.356708826689592,6.2166061010848646
1.0,0.0,1.0,60710,782,92,79,0.0,3,1,2,0,0,4800,0,11.01386370812448,6.661854740545311,5.241747015059643,5.170483995038151,8.476579508530941
1.0,0.0,0.0,28290,478,126,91,0.0,0,0,0,0,0,0,0,10.250263664295613,6.169610732491456,5.407171771460119,5.236441962829949,0.0
1.0,0.0,0.0,22710,385,82,54,0.0,0,0,0,0,0,0,0,10.030560635099604,5.953243334287785,5.187385805840755,5.017279836814924,0.0
1.0,0.0,1.0,9510,258,-71,-41,0.0,0,0,0,0,0,0,0,9.160099155539436,5.552959584921617,3.258096538021482,4.02535169073515,0.0
1.0,0.0,1.0,16260,220,-50,-50,0.0,2,1,1,0,0,3500,0,9.696463383101802,5.393627546352362,3.8501476017100584,3.8501476017100584,8.160803920954665
1.0,0.0,1.0,10530,177,-67,-60,0.0,0,0,0,0,0,0,0,9.261983605128021,5.176149732573829,3.4011973816621555,3.6109179126442243,0.0
1.0,0.0,1.0,47700,535,48,22,0.0,0,0,0,0,0,0,0,10.772686676876432,6.282266746896006,4.976733742420574,4.77912349311153,0.0
1.0,0.0,1.0,34570,446,7,2,0.0,2,1,1,0,0,3300,0,10.45074153291567,6.100318952020064,4.6443908991413725,4.59511985013459,8.101980731853192
1.0,0.0,1.0,7810,236,-76,-46,0.0,0,0,0,0,0,0,0,8.963160242833732,5.4638318050256105,3.044522437723423,3.9318256327243257,0.0
1.0,0.0,1.0,23170,354,-28,-19,0.0,1,1,0,0,0,600,0,10.050613617426421,5.869296913133774,4.23410650459726,4.356708826689592,6.398594934535208
1.0,0.0,1.0,15650,316,-52,-28,0.0,0,0,0,0,0,0,0,9.658226195968298,5.755742213586912,3.8066624897703196,4.23410650459726,0.0
1.0,0.0,1.0,24140,285,-27,-35,0.0,0,0,0,0,0,0,0,10.091625494651522,5.652489180268651,4.248495242049359,4.127134385045092,0.0
1.0,0.0,1.0,44990,508,36,16,0.0,2,1,1,0,0,5500,0,10.714195521835219,6.230481447578482,4.890349128221754,4.727387818712341,8.612685172875459
1.0,0.0,1.0,25910,424,-22,-3,0.0,1,1,0,0,0,900,0,10.162384273556155,6.049733455231958,4.31748811353631,4.543294782270004,6.803505257608338
1.0,0.0,1.0,18310,317,-45,-27,0.0,0,0,0,0,0,0,0,9.815202637668557,5.75890177387728,3.9512437185814275,4.248495242049359,0.0
1.0,0.0,1.0,54980,544,66,24,0.0,2,1,1,0,0,1400,0,10.914724761719237,6.298949246855942,5.093750200806762,4.795790545596741,7.244941546337007
1.0,0.0,1.0,26080,420,-21,-4,0.0,2,0,2,0,0,4000,0,10.16892401604059,6.040254711277414,4.330733340286331,4.532599493153256,8.294299608857235
1.0,0.0,0.0,8520,254,-32,2,0.0,0,0,0,0,0,0,0,9.050171619823361,5.537334267018537,4.174387269895637,4.59511985013459,0.0
1.0,0.0,1.0,19160,376,-42,-14,0.0,0,0,0,0,0,0,0,9.86058005152485,5.929589143389895,4.007333185232471,4.418840607796598,0.0
0.0,0.0,1.0,26620,356,-18,-15,0.0,0,0,0,0,0,0,0,10.189418091949102,5.87493073085203,4.3694478524670215,4.406719247264253,0.0
0.0,0.0,1.0,27780,386,-15,-8,0.0,1,0,1,0,0,5000,0,10.232071616308335,5.955837369464831,4.406719247264253,4.48863636973214,8.517393171418904
0.0,0.0,1.0,28920,472,-11,13,0.0,1,1,0,0,0,200,0,10.272288676272701,6.156978985585555,4.454347296253507,4.700480365792417,5.303304908059076
0.0,0.0,1.0,24360,351,-25,-16,0.0,2,2,0,0,0,1300,0,10.100697721823833,5.860786223465865,4.276666119016055,4.394449154672439,7.170888478512505
0.0,0.0,1.0,11210,296,-66,-29,0.0,0,0,0,0,0,0,0,9.324561516066206,5.69035945432406,3.4339872044851463,4.219507705176107,0.0
0.0,0.0,1.0,42220,382,29,-9,0.0,1,0,1,0,0,8000,0,10.650649321402312,5.945420608606575,4.836281906951478,4.477336814478207,8.987321812850125
0.0,0.0,1.0,14590,865,45,90,0.0,0,0,0,0,0,0,0,9.588091641516831,6.762729506931879,4.955827057601261,5.231108616854587,0.0
0.0,0.0,1.0,9160,300,-72,-28,0.0,0,0,0,0,0,0,0,9.122601457668177,5.703782474656201,3.2188758248682006,4.23410650459726,0.0
0.0,0.0,1.0,6800,224,-79,-47,0.0,0,0,0,0,0,0,0,8.824677891164198,5.4116460518550396,2.8903717578961645,3.912023005428146,0.0
0.0,0.0,1.0,7000,131,-40,-56,0.0,1,0,1,0,0,1000,0,8.85366542803745,4.875197323201151,4.04305126783455,3.713572066704308,6.90875477931522
0.0,0.0,1.0,7030,202,-78,-53,0.0,0,0,0,0,0,0,0,8.857941984804711,5.308267697401205,2.9444389791664403,3.784189633918261,0.0
0.0,0.0,1.0,35420,290,11,-32,0.0,1,1,0,0,0,900,0,10.475031911336824,5.66988092298052,4.68213122712422,4.174387269895637,6.803505257608338
0.0,0.0,1.0,53590,527,68,24,0.0,1,1,0,0,0,900,0,10.889117762488896,6.267200548541362,5.10594547390058,4.795790545596741,6.803505257608338
0.0,0.0,1.0,19390,469,-39,10,0.0,0,0,0,0,0,0,0,9.872512748236698,6.150602768446279,4.060443010546419,4.672828834461906,0.0
0.0,0.0,1.0,19680,411,-38,-3,0.0,2,0,2,0,0,10000,0,9.887358170606245,6.018593214496234,4.07753744390572,4.543294782270004,9.210440366976517
0.0,0.0,1.0,67040,785,111,84,0.0,2,2,0,0,0,1600,0,11.113044735155965,6.665683717782408,5.337538079701318,5.198497031265826,7.3783837129967145
0.0,1.0,1.0,32270,631,8,52,0.0,1,1,0,0,0,500,0,10.381893285046008,6.447305862541213,4.653960350157523,5.003946305945459,6.2166061010848646
0.0,1.0,1.0,19810,364,-34,-12,0.0,0,0,0,0,0,0,0,9.893942139692596,5.8971538676367405,4.143134726391533,4.442651256490317,0.0
0.0,1.0,1.0,38360,759,29,83,0.0,1,0,1,0,0,7000,0,10.554770528997375,6.63200177739563,4.836281906951478,5.19295685089021,8.853808274977197
0.0,1.0,1.0,34230,551,15,33,0.0,1,0,1,0,0,2000,0,10.44085773152423,6.311734809152915,4.718498871295094,4.867534450455582,7.601402334583733
0.0,1.0,1.0,44500,660,49,59,0.0,2,2,0,0,0,1100,0,10.703244468154331,6.492239835020471,4.983606621708336,5.049856007249537,7.00397413672268
0.0,1.0,1.0,22260,422,-25,2,0.0,0,0,0,0,0,0,0,10.010546624829535,6.045005314036012,4.276666119016055,4.59511985013459,0.0
0.0,1.0,1.0,28280,498,-5,20,0.0,1,0,1,0,0,5000,0,10.24991012001051,6.210600077024653,4.5217885770490405,4.762173934797756,8.517393171418904
0.0,1.0,1.0,32050,645,7,56,0.0,1,1,0,0,0,300,0,10.375052462348815,6.4692503167957724,4.6443908991413725,5.030437921392435,5.707110264748875
0.0,1.0,1.0,30990,525,5,25,0.0,0,0,0,0,0,0,0,10.341419850781794,6.263398262591624,4.624972813284271,4.804021044733257,0.0
0.0,1.0,1.0,20260,722,-19,-42,0.0,0,0,0,0,0,0,0,9.916403777802675,6.582025138892826,4.356708826689592,4.007333185232471,0.0
0.0,1.0,1.0,32110,427,9,2,0.0,1,1,0,0,0,200,0,10.37692278708356,6.056784013228625,4.663439094112067,4.59511985013459,5.303304908059076
0.0,1.0,1.0,32460,469,10,12,0.0,0,0,0,0,0,0,0,10.387763841068582,6.150602768446279,4.672828834461906,4.6913478822291435,0.0
0.0,1.0,1.0,25480,429,-14,2,0.0,0,0,0,0,0,0,0,10.145649109686099,6.061456918928017,4.418840607796598,4.59511985013459,0.0
0.0,1.0,1.0,25460,412,-14,-2,0.0,0,0,0,0,0,0,0,10.144863872111397,6.021023349349527,4.418840607796598,4.553876891600541,0.0
0.0,1.0,1.0,36770,657,25,57,0.0,1,0,1,0,0,1000,0,10.512437574295317,6.48768401848461,4.804021044733257,5.0369526024136295,6.90875477931522
0.0,1.0,1.0,20580,436,-30,4,0.0,0,0,0,0,0,0,0,9.93207500938804,6.077642243349034,4.204692619390966,4.61512051684126,0.0
0.0,1.0,0.0,13550,326,8,30,0.0,0,0,0,0,0,0,0,9.514141826307847,5.786897381366708,4.653960350157523,4.844187086458591,0.0
0.0,1.0,0.0,21510,290,72,16,0.0,1,0,1,0,0,3000,0,9.976273222261776,5.66988092298052,5.1298987149230735,4.727387818712341,8.006700845440367
0.0,1.0,0.0,13200,505,6,102,0.0,1,0,1,0,0,9000,0,9.487972108574462,6.22455842927536,4.634728988229636,5.293304824724492,9.105090961257085
0.0,1.0,1.0,34350,462,15,5,0.0,0,0,0,0,0,0,1,10.444357297650495,6.135564891081739,4.718498871295094,4.624972813284271,0.0
0.0,1.0,0.0,30820,786,147,214,0.0,2,0,1,0,1,206000,0,10.335919108874107,6.666956792429207,5.497168225293202,5.739792912179234,12.235636302128867
0.0,1.0,0.0,20040,402,60,61,0.0,0,0,0,0,0,0,0,9.905485555198801,5.996452088619021,5.056245805348308,5.062595033026967,0.0
0.0,1.0,0.0,9980,295,-20,18,0.0,0,0,0,0,0,0,0,9.20833836930551,5.68697535633982,4.343805421853684,4.74493212836325,0.0
0.0,1.0,1.0,29160,435,-2,-1,0.0,0,0,0,0,0,0,0,10.280553186122594,6.075346031088684,4.553876891600541,4.564348191467836,0.0
1.0,1.0,1.0,21760,391,-25,-11,0.0,1,0,1,0,0,1000,0,9.987828700969878,5.968707559985366,4.276666119016055,4.454347296253507,6.90875477931522
1.0,1.0,1.0,20160,317,-30,-28,0.0,1,1,0,0,0,300,0,9.911455722185305,5.75890177387728,4.204692619390966,4.23410650459726,5.707110264748875
1.0,1.0,1.0,24370,428,-16,-3,0.0,1,0,1,0,0,2000,0,10.101108146619252,6.059123195581797,4.394449154672439,4.543294782270004,7.601402334583733
1.0,1.0,1.0,15560,264,-46,-40,0.0,0,0,0,0,0,0,0,9.652458797732383,5.575949103146316,3.9318256327243257,4.04305126783455,0.0
