seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,hazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,log_genergy,log_gpuls,log_gdenergy,log_gdpuls,log_energy,genergy_S,gpuls_S,gdenergy_S,gdpuls_S,energy_S
1.0,2.0,1.0,84510,1049,87,51,1.0,1,1,0,0,0,200,0,11.344625149538528,6.955592608396297,5.214935757608986,4.997212273764115,5.303304908059076,0.795211569513393,0.8119587135323809,0.8682328479227761,0.663226507401035,0.6719895221217251
1.0,2.0,1.0,52690,684,16,-2,1.0,1,0,1,0,0,2000,0,10.87218096320333,6.52795791762255,4.727387818712341,4.553876891600541,7.601402334583733,0.4816614530242377,0.470453416169331,0.26701226303513215,0.058661679315739956,0.9631848084973409
1.0,2.0,1.0,87250,1048,93,51,1.0,1,1,0,0,0,500,0,11.376532840064671,6.954638864880987,5.247024072160486,4.997212273764115,6.2166061010848646,0.8163879547261721,0.8111970623618114,0.9078026085628706,0.663226507401035,0.7877152521890194
1.0,2.0,1.0,39900,984,-12,41,1.0,1,0,1,0,0,4000,0,10.594131602877956,6.891625897052253,4.442651256490317,4.927253685157205,8.294299608857235,0.2971266194049694,0.7608754612841627,-0.08411112160153789,0.5678258157444842,1.0509828356315012
1.0,2.0,1.0,45020,936,-1,35,1.0,1,0,1,0,0,1000,0,10.714862114460724,6.841615476477592,4.564348191467836,4.882801922586371,6.90875477931522,0.37725262595871284,0.7209375799146714,0.06595966444628985,0.507208113485815,0.8754184236235704
1.0,1.0,1.0,31630,577,-37,-21,0.0,0,0,0,0,0,0,0,10.361861316299697,6.3578422665081,4.0943445622221,4.330733340286331,0.0,0.142974282430478,0.3346005556008082,-0.5136261246228332,-0.24563332660111842,0.0
1.0,1.0,1.0,40670,608,-19,-17,0.0,1,1,0,0,0,200,0,10.61324599890127,6.410174881966167,4.356708826689592,4.382026634673881,5.303304908059076,0.3098123953613226,0.3763929213498468,-0.19009117769282355,-0.1756860069173127,0.6719895221217251
1.0,1.0,1.0,49420,819,-2,12,0.0,0,0,0,0,0,0,0,10.8081104795426,6.70808408385307,4.553876891600541,4.691347882229144,0.0,0.43913937698564043,0.6143005859349981,0.05304696288714368,0.24612726216748815,0.0
1.0,1.0,1.0,25250,668,-50,-9,0.0,1,0,1,0,0,4000,0,10.136581434703508,6.504288173536645,3.8501476017100575,4.477336814478207,8.294299608857235,-0.00653868684761504,0.4515509670300002,-0.8147580292291591,-0.045714015539190155,1.0509828356315012
1.0,1.0,1.0,27900,598,-45,-18,0.0,1,1,0,0,0,300,0,10.236381967809455,6.393590753950631,3.951243718581428,4.3694478524670215,5.707110264748875,0.059696584293699444,0.3631489827928392,-0.6900911776928225,-0.19283936216114628,0.7231562895198836
1.0,1.0,1.0,59950,865,19,18,0.0,1,1,0,0,0,700,0,11.00126616045566,6.762729506931879,4.7535901911063645,4.74493212836325,6.55250788703459,0.5673322683420433,0.6579399394783053,0.29932376391406074,0.3191986926363363,0.8302778588151583
1.0,1.0,1.0,44410,1113,-12,52,0.0,1,0,1,0,0,4000,0,10.701219948286148,7.014814351275545,4.442651256490317,5.003946305945459,8.294299608857235,0.36819864049985135,0.8592526757592106,-0.08411112160153789,0.6724095303940729,1.0509828356315012
1.0,1.0,0.0,16930,792,121,234,0.0,1,1,0,0,0,200,1,9.73684247512718,6.674561391814426,5.384495062789089,5.802118375377063,5.303304908059076,-0.2718360509927305,0.5875296593472766,1.077325198644691,1.7608558384317206,0.6719895221217251
1.0,1.0,1.0,7770,300,-57,-33,0.0,1,0,0,1,0,20000,0,8.958025443361693,5.703782474656201,3.688879454113936,4.158883083359672,9.90353755128617,-0.788718633310187,-0.1877258330872769,-1.013626124622833,-0.4799810128341699,1.2548917291725177
1.0,1.0,1.0,19860,732,9,64,0.0,1,0,1,0,0,3000,0,9.896462937599164,6.595780513961311,4.663439094112067,5.081404364984463,8.006700845440367,-0.16589969692225406,0.5246159442109514,0.18815378258702598,0.7780370531020578,1.0145407756440374
1.0,1.0,1.0,12220,465,-78,-41,0.0,0,0,0,0,0,0,0,9.410829232725586,6.142037405587356,2.9444389791664403,4.02535169073515,0.0,-0.4882033872594131,0.16226069452035463,-1.9316341850709144,-0.6620742692579238,0.0
1.0,1.0,1.0,25430,634,-11,-17,0.0,0,0,0,0,0,0,0,10.143684858416163,6.452048954437226,4.454347296253507,4.382026634673881,0.0,-0.0018243112726882462,0.40983318679032454,-0.06968812991951312,-0.1756860069173127,0.0
1.0,1.0,1.0,31610,860,10,12,0.0,0,0,0,0,0,0,0,10.361228805209665,6.756932389247553,4.672828834461906,4.691347882229144,0.0,0.14255449966735703,0.6533104123577339,0.1997327571548376,0.24612726216748815,0.0
1.0,1.0,1.0,57440,879,4,12,0.0,0,0,0,0,0,0,0,10.958496203722106,6.778784897685177,4.61512051684126,4.691347882229144,0.0,0.5389468520242575,0.6707616331149096,0.1285696453769785,0.24612726216748815,0.0
1.0,1.0,1.0,54660,1287,90,68,0.0,0,0,0,0,0,0,0,10.90888745948206,7.160069207596127,5.231108616854587,5.10594547390058,0.0,0.5060226929696021,0.9752519245840274,0.8881764372997523,0.8115031194026733,0.0
1.0,1.0,1.0,49030,1026,71,34,0.0,0,0,0,0,0,0,0,10.80018763464528,6.933423025730715,5.123963979403259,4.875197323201151,0.0,0.43388117080524324,0.7942542800896084,0.7560508421391134,0.4968379208394576,0.0
1.0,0.0,1.0,68600,1052,138,33,0.0,1,1,0,0,0,900,0,11.136047813713976,6.958448393297656,5.459585514144159,4.867534450455582,6.803505257608338,0.6567836877945028,0.814239318200302,1.1699231187289,0.48638826234061233,0.8620821027780783
1.0,0.0,1.0,29560,1067,2,35,0.0,0,0,0,0,0,0,0,10.294177375062135,6.9726062513017535,4.59511985013459,4.882801922586371,0.0,0.09805403941911545,0.825545658897229,0.10390578860273,0.507208113485815,0.0
1.0,0.0,1.0,19990,669,-64,-18,0.0,0,0,0,0,0,0,0,9.902987427494446,6.505784060128229,3.49650756146648,4.3694478524670215,0.0,-0.1615695461322375,0.45274556888598105,-1.2508498570729971,-0.19283936216114628,0.0
1.0,0.0,1.0,28900,692,0,-13,0.0,0,0,0,0,0,0,0,10.271596874100524,6.539585955617669,4.574710978503383,4.430816798843313,0.0,0.08306789097728996,0.4797394648902309,0.07873855321910908,-0.10915214023291875,0.0
1.0,0.0,1.0,65350,1081,18,33,0.0,0,0,0,0,0,0,0,11.087512719052368,6.985641817639208,4.74493212836325,4.867534450455582,0.0,0.624572084762601,0.8359557473545368,0.2886470588536531,0.48638826234061233,0.0
1.0,0.0,1.0,81480,1112,182,40,0.0,1,1,0,0,0,300,0,11.308112870340745,7.013915474810528,5.631211781821365,4.919980925828125,5.707110264748875,0.7709792268856718,0.8585348409317252,1.3815643478324193,0.5579081446756122,0.7231562895198836
1.0,0.0,1.0,43860,947,52,20,0.0,0,0,0,0,0,0,0,10.68875802197188,6.853299093186078,5.003946305945459,4.762173934797756,0.0,0.35992795253175836,0.7302680133065186,0.608050840341446,0.34271089166743274,0.0
1.0,0.0,1.0,60730,797,110,1,0.0,2,1,1,0,0,3600,0,11.014193088891622,6.680854678790215,5.332718793265369,4.584967478670572,8.188966863648876,0.5759115673030148,0.5925554228936559,1.013477202247048,0.10105909712465601,1.0376359694144048
1.0,0.0,1.0,70450,1244,145,58,0.0,0,0,0,0,0,0,0,11.162658517326827,7.126087273299125,5.488937726156687,5.043425116919247,0.0,0.6744445871324577,0.9481142511738752,1.2061188497863524,0.7262457490439382,0.0
1.0,0.0,1.0,34140,792,19,0,0.0,1,1,0,0,0,500,0,10.438224996348431,6.674561391814426,4.7535901911063645,4.574710978503383,6.2166061010848646,0.19365506434581137,0.5875296593472766,0.29932376391406074,0.0870725769645171,0.7877152521890194
1.0,0.0,1.0,56900,761,98,-4,0.0,2,1,1,0,0,2700,0,10.949050620114422,6.634633357861686,5.272999558563747,4.532599493153256,7.901377353792616,0.5326780399060019,0.5556434831264453,0.9398343245895076,0.029646249345752353,1.001195081959141
1.0,0.0,1.0,59360,1033,107,31,0.0,2,1,1,0,0,2400,1,10.991375877841262,6.940222469119639,5.318119993844216,4.852030263919617,7.783640596221253,0.5607683199317332,0.7996842556891937,0.9954746674675841,0.4652456099721627,0.9862764851919984
1.0,0.0,1.0,39100,868,36,10,0.0,1,0,0,1,0,30000,0,10.573877745973457,6.766191714660351,4.890349128221754,4.672828834461906,10.308985993422082,0.2836846100090599,0.6607048280744698,0.4679682839733632,0.22087332264417472,1.3062666943309182
1.0,0.0,0.0,37050,649,435,239,1.0,0,0,0,0,0,0,0,10.520023630724232,6.47543271670409,6.2766434893416445,5.817111159963204,0.0,0.24794289786989462,0.428507253367953,2.177479575324817,1.7813011053797487,0.0
1.0,0.0,0.0,26830,584,287,205,0.0,0,0,0,0,0,0,0,10.19727594341967,6.369900982828227,5.950642552587727,5.71042701737487,0.0,0.033742833866669916,0.3442305402385619,1.775470955797744,1.6358187393917654,0.0
1.0,0.0,0.0,24870,507,259,165,1.0,0,0,0,0,0,0,0,10.12141753679745,6.228511003591184,5.87493073085203,5.568344503761097,0.0,-0.016602609936089262,0.23131774821007656,1.6821067917529562,1.4420645436457913,0.0
1.0,0.0,1.0,23710,481,-25,-42,0.0,0,0,0,0,0,0,0,10.07365217905945,6.175867270105761,4.276666119016055,4.007333185232471,0.0,-0.04830335664031443,0.1892769263447792,-0.28879598122943717,-0.6866456324286655,0.0
1.0,0.0,1.0,37670,488,19,-41,0.0,0,0,0,0,0,0,0,10.536619300686088,6.190315405853148,4.7535901911063645,4.02535169073515,0.0,0.2589570544629095,0.20081508029067544,0.29932376391406074,-0.6620742692579238,0.0
1.0,0.0,1.0,29480,510,-7,-39,0.0,0,0,0,0,0,0,0,10.291467346303271,6.234410725718371,4.499809670330265,4.060443010546419,0.0,0.09625545694607822,0.23602921433495716,-0.013626124622833143,-0.6142211571840521,0.0
1.0,0.0,1.0,77040,772,143,-7,0.0,1,0,1,0,0,2000,0,11.252080046472008,6.648984550024776,5.480638923341991,4.499809670330265,7.601402334583733,0.7337915569779431,0.5671042187798198,1.195885166728621,-0.015068371673633923,0.9631848084973409
1.0,0.0,1.0,48980,1007,54,21,0.0,0,0,0,0,0,0,0,10.799167330506158,6.914730892718563,5.017279836814924,4.770684624465665,0.0,0.4332040188983534,0.7793269073100177,0.6244931070159784,0.3543166958576071,0.0
1.0,0.0,1.0,76610,987,141,19,0.0,0,0,0,0,0,0,0,11.246482895510866,6.894670039433482,5.472270673671475,4.7535901911063645,0.0,0.7300768592705015,0.7633064865764185,1.1855658451604087,0.3310054656222816,0.0
1.0,0.0,1.0,99010,1360,82,62,0.0,3,1,2,0,0,4200,1,11.50297613411656,7.215239978730097,5.187385805840755,5.068904202220232,8.343077871169383,0.9003054009049115,1.0193108164568194,0.8342595772056303,0.7609909091292606,1.0571636005977503
1.0,0.0,1.0,78580,1327,147,60,0.0,1,0,0,1,0,40000,0,11.27187249311245,7.190676034332207,5.497168225293202,5.056245805348308,10.59665973278358,0.7469273392125733,0.9996942668246258,1.2162683040450895,0.743728985455668,1.3427182546299945
1.0,1.0,1.0,68690,1038,37,-17,1.0,0,0,0,0,0,0,0,11.137358907207927,6.945051063725834,4.897839799950911,4.382026634673881,0.0,0.6576538297703107,0.8035403288105082,0.4772054187839363,-0.1756860069173127,0.0
1.0,1.0,0.0,23040,482,201,103,0.0,0,0,0,0,0,0,0,10.044987114809828,6.1779441140506,5.697093486505405,5.298317366548036,0.0,-0.06732768690958651,0.1909354756258855,1.462806486017173,1.0738356218058793,0.0
1.0,1.0,0.0,38900,697,56,12,1.0,0,0,0,0,0,0,0,10.568749529606537,6.546785410760524,5.030437921392435,4.691347882229144,0.0,0.2802811331842049,0.48548888635312487,0.640719021791857,0.24612726216748815,0.0
1.0,1.0,0.0,35370,656,41,5,2.0,1,1,0,0,0,200,0,10.473619282199529,6.486160788944089,4.927253685157205,4.624972813284271,5.303304908059076,0.21714542103270307,0.43707459736388543,0.5134772022470491,0.15561332224693963,0.6719895221217251
1.0,1.0,0.0,30810,591,23,-5,2.0,1,1,0,0,0,200,0,10.335594591590713,6.3818160174060985,4.787491742782046,4.5217885770490405,5.303304908059076,0.1255416738165852,0.35374578190252653,0.3411295210528939,0.01490368671947797,0.6719895221217251
1.0,1.0,0.0,19640,556,-21,-11,1.0,0,0,0,0,0,0,0,9.885323581908455,6.320768294250582,4.330733340286331,4.454347296253507,0.0,-0.1732926258130285,0.30499360791065544,-0.22212289371946034,-0.07706421832573686,0.0
1.0,1.0,0.0,24020,462,-4,-26,1.0,0,0,0,0,0,0,0,10.086642095633977,6.135564891081739,4.532599493153256,4.262679877041316,0.0,-0.03968225393033805,0.15709180144732526,0.026808702156693374,-0.33843604878978223,0.0
1.0,1.0,0.0,31780,538,27,-14,1.0,0,0,0,0,0,0,0,10.366592440090708,6.2878585601617845,4.820281565605037,4.418840607796598,0.0,0.1461142182339076,0.27871218414262894,0.3815643478324204,-0.12548375772290862,0.0
1.0,1.0,0.0,23880,488,-4,-22,0.0,0,0,0,0,0,0,0,10.08079656750654,6.190315405853148,4.532599493153256,4.31748811353631,0.0,-0.043561793732734395,0.20081508029067544,0.026808702156693374,-0.26369549478178184,0.0
1.0,1.0,0.0,19820,362,-21,-42,0.0,0,0,0,0,0,0,0,9.89444680788398,5.891644211825772,4.330733340286331,4.007333185232471,0.0,-0.16723775488833217,-0.0377011045060843,-0.22212289371946034,-0.6866456324286655,0.0
1.0,1.0,0.0,9530,178,-24,-29,0.0,0,0,0,0,0,0,0,9.162199996648248,5.181783550292085,4.290459441148391,4.219507705176107,0.0,-0.6532127750124639,-0.6045895762172192,-0.2717867221631107,-0.3973088067780654,0.0
1.0,1.0,0.0,6930,68,-45,-73,0.0,0,0,0,0,0,0,0,8.84361509218395,4.219507705176107,3.951243718581428,3.1780538303479458,0.0,-0.8646500977602434,-1.3730545902155333,-0.6900911776928225,-1.8175121294218317,0.0
1.0,1.0,0.0,6200,211,-50,-16,0.0,0,0,0,0,0,0,0,8.732304571033183,5.351858133476067,3.8501476017100575,4.394449154672439,0.0,-0.9385242777856676,-0.4687695121362345,-0.8147580292291591,-0.15874574234681352,0.0
1.0,1.0,0.0,4600,105,-63,-58,0.0,0,0,0,0,0,0,0,8.433811582477187,4.653960350157523,3.5263605246161616,3.6635616461296463,0.0,-1.13662706757537,-1.026104534676095,-1.214036623883869,-1.1554378601639073,0.0
1.0,1.0,0.0,13040,103,4,-59,0.0,1,0,1,0,0,3000,0,9.475776835480644,4.634728988229636,4.61512051684126,3.6375861597263857,8.006700845440367,-0.4450991878670821,-1.0414625309181593,0.1285696453769785,-1.190859949407452,1.0145407756440374
1.0,1.0,0.0,15210,133,22,-47,0.0,1,1,0,0,0,700,0,9.62970838525334,4.890349128221754,4.77912349311153,3.912023005428146,6.55250788703459,-0.3429384316156744,-0.8373265386719667,0.3308101994846816,-0.8166176238067875,0.8302778588151583
1.0,1.0,0.0,7540,133,-40,-47,0.0,0,0,0,0,0,0,0,8.927977461002001,4.890349128221754,4.04305126783455,3.912023005428146,0.0,-0.8086607738669997,-0.8373265386719667,-0.5768785393951874,-0.8166176238067875,0.0
1.0,1.0,0.0,2580,94,-79,-62,0.0,0,0,0,0,0,0,0,7.855544677915663,4.543294782270004,2.8903717578961645,3.555348061489413,0.0,-1.5204092381076713,-1.114481082427394,-1.9983072725808912,-1.3030058861474003,0.0
1.0,1.0,0.0,5660,93,-55,-63,0.0,0,0,0,0,0,0,0,8.641179171197228,4.532599493153256,3.737669618283368,3.5263605246161616,0.0,-0.999002066612584,-1.1230222461098587,-0.9534604492123406,-1.3425354295843992,0.0
1.0,1.0,1.0,22720,181,-9,-64,0.0,0,0,0,0,0,0,0,10.031000872835088,5.198497031265826,4.477336814478207,3.49650756146648,0.0,-0.07661002740030805,-0.5912423375271547,-0.041338565721541876,-1.3832451321268526,0.0
1.0,1.0,1.0,36940,375,48,-25,0.0,0,0,0,0,0,0,0,10.517050253753233,5.926926025970411,4.976733742420574,4.276666119016055,0.0,0.24596953737020272,-0.009525358499202462,0.5744936205206648,-0.31936337759049227,0.0
1.0,1.0,1.0,65960,496,164,-1,0.0,2,1,1,0,0,2200,0,11.096803776673536,6.206575926724928,5.564520407322694,4.564348191467836,7.696667081526462,0.6307383416108917,0.2138005890330733,1.2993237639140607,0.0729411161908352,0.975255943927591
1.0,1.0,1.0,49120,485,96,-3,0.0,0,0,0,0,0,0,1,10.802021562821023,6.184148890937483,5.262690188904886,4.543294782270004,0.0,0.4350983058865272,0.1958905557948784,0.9271213075472235,0.04423113448312518,0.0
1.0,1.0,1.0,93280,747,273,49,0.0,3,0,2,1,0,16000,0,11.44336100158432,6.616065185132817,5.91350300563827,4.983606621708336,9.680406499268877,0.8607402368270151,0.5408151039372187,1.7296722591814748,0.6446728366880237,1.2266184671943572
0.0,1.0,1.0,36410,519,46,4,0.0,0,0,0,0,0,0,0,10.50259874116948,6.251903883165888,4.962844630259907,4.61512051684126,0.0,0.23637840769787102,0.24999909578943846,0.5573662378150707,0.142178004099658,0.0
0.0,1.0,1.0,32660,290,31,-42,0.0,0,0,0,0,0,0,0,10.393906366524456,5.66988092298052,4.852030263919617,4.007333185232471,0.0,0.16424183005089757,-0.21479931364406785,0.42071531012201685,-0.6866456324286655,0.0
0.0,1.0,1.0,48110,433,92,-13,0.0,0,0,0,0,0,0,0,10.7812453346935,6.07073772800249,5.241747015059643,4.430816798843313,0.0,0.4213096109718471,0.10532140002239725,0.9012951964633864,-0.10915214023291875,0.0
0.0,1.0,1.0,52020,576,108,15,0.0,1,1,0,0,0,100,0,10.859383539002645,6.356107660695892,5.3230099791384085,4.718498871295094,4.61512051684126,0.4731681029842833,0.33321531467792204,1.0015047612986023,0.28315235354840873,0.5847886712931536
0.0,1.0,1.0,54900,426,120,-15,0.0,0,0,0,0,0,0,0,10.913268627497622,6.054439346269371,5.37989735354046,4.406719247264253,0.0,0.5089303713396003,0.09230565592961948,1.071655525525244,-0.1420133390313844,0.0
0.0,1.0,1.0,32920,363,32,-27,0.0,0,0,0,0,0,0,1,10.401835654791006,5.8944028342648505,4.859812404361672,4.248495242049359,0.0,0.1695043125442023,-0.03549809292471522,0.4303118700804869,-0.3577792633410654,0.0
0.0,1.0,1.0,48050,531,92,6,0.0,2,0,1,0,1,205000,0,10.77999741439844,6.274762021241939,5.241747015059643,4.634728988229636,12.230770136157428,0.4204813955652396,0.2682534035180819,0.9012951964633864,0.1689175620299907,1.5497787740786528
0.0,1.0,0.0,39280,726,214,190,0.0,0,0,0,0,0,0,0,10.578470762468402,6.587550014824796,5.739792912179234,5.659482215759621,0.0,0.2867328872419711,0.5180431400963545,1.515461356707598,1.5663466501575292,0.0
1.0,1.0,1.0,38240,410,47,-15,0.0,1,1,0,0,0,100,0,10.551637367165338,6.016157159698354,4.969813299576001,4.406719247264253,4.61512051684126,0.26892419265660455,0.06173383893089081,0.5659596644462899,-0.1420133390313844,0.5847886712931536
1.0,1.0,1.0,36650,414,41,-14,0.0,0,0,0,0,0,0,0,10.509168707314798,6.025865973825314,4.927253685157205,4.418840607796598,0.0,0.24073874000754303,0.06948721237557329,0.5134772022470491,-0.12548375772290862,0.0
1.0,1.0,1.0,17720,266,-32,-45,0.0,0,0,0,0,0,0,0,9.782449224159071,5.583496308781699,4.174387269895637,3.951243718581428,0.0,-0.24156792221635992,-0.28378530565089694,-0.41492132108621954,-0.7631333663825786,0.0
1.0,1.0,1.0,40620,398,56,-18,0.0,0,0,0,0,0,0,1,10.612015835134375,5.986452005284438,5.030437921392435,4.3694478524670215,0.0,0.30899596454564754,0.03801156426466875,0.640719021791857,-0.19283936216114628,0.0
1.0,1.0,1.0,52380,469,101,-3,0.0,1,0,0,1,0,20000,0,10.866280118061702,6.150602768446279,5.288267030694535,4.543294782270004,9.90353755128617,0.4777452006180131,0.1691009178541221,0.9586614342784571,0.04423113448312518,1.2548917291725177
1.0,1.0,1.0,20420,315,-22,-35,0.0,0,0,0,0,0,0,0,9.924270091718656,5.752572638825633,4.31748811353631,4.127134385045092,0.0,-0.14744474146808237,-0.14876243773474798,-0.23845626801622913,-0.5232758796792539,0.0
1.0,1.0,1.0,21070,266,-19,-45,0.0,0,0,0,0,0,0,0,9.955605506798234,5.583496308781699,4.356708826689592,3.951243718581428,0.0,-0.12664816203580462,-0.28378530565089694,-0.19009117769282355,-0.7631333663825786,0.0
1.0,1.0,1.0,12850,193,-51,-60,0.0,0,0,0,0,0,0,0,9.461099090323366,5.262690188904886,3.828641396489095,3.610917912644224,0.0,-0.4548404627879627,-0.5399782472623198,-0.841278443428678,-1.2272267382116326,0.0
0.0,1.0,1.0,8450,164,-70,-66,0.0,0,0,0,0,0,0,0,9.04192172035122,5.099866427824199,3.295836866004329,3.4339872044851463,0.0,-0.7330386436226666,-0.6700078686782533,-1.4983072725808912,-1.4685025024855878,0.0
0.0,1.0,1.0,13320,153,-52,-68,0.0,1,0,1,0,0,3000,0,9.49702194409438,5.030437921392435,3.80666248977032,3.367295829986474,8.006700845440367,-0.43099930798003183,-0.7254528623749794,-0.8683817702985596,-1.5594477799903854,1.0145407756440374
0.0,1.0,1.0,9060,165,-67,-66,0.0,0,0,0,0,0,0,0,9.111624399037025,5.10594547390058,3.4011973816621555,3.4339872044851463,0.0,-0.6867786119540077,-0.6651531960270658,-1.3683817702985597,-1.4685025024855878,0.0
0.0,1.0,1.0,58570,481,110,0,0.0,1,1,0,0,0,400,0,10.977977899083829,6.175867270105761,5.332718793265369,4.574710978503383,5.993961427306569,0.5518763959296628,0.1892769263447792,1.013477202247048,0.0870725769645171,0.7595036199089549
0.0,1.0,1.0,31460,396,13,-18,0.0,0,0,0,0,0,0,0,10.356472176612268,5.981414211254481,4.700480365792417,4.3694478524670215,0.0,0.13939763692261953,0.033988426326206835,0.23383129088506216,-0.19283936216114628,0.0
0.0,1.0,1.0,30980,480,11,0,0.0,0,0,0,0,0,0,0,10.34109711397086,6.173786103901937,4.68213122712422,4.574710978503383,0.0,0.12919356875609764,0.18761492534571841,0.21120401877056283,0.0870725769645171,0.0
0.0,1.0,1.0,30180,375,8,-22,0.0,1,0,1,0,0,2000,0,10.31493473232184,5.926926025970411,4.653960350157523,4.31748811353631,7.601402334583733,0.11183021018179157,-0.009525358499202462,0.1764650530699904,-0.26369549478178184,0.9631848084973409
0.0,1.0,1.0,45450,491,63,2,0.0,1,1,0,0,0,400,0,10.724368099605623,6.19644412779452,5.075173815233827,4.59511985013459,5.993961427306569,0.38356152515937475,0.2057094236500897,0.6958851667286209,0.11490361970448741,0.7595036199089549
0.0,0.0,1.0,18590,320,-34,-31,0.0,0,0,0,0,0,0,1,9.83037908071549,5.768320995793772,4.143134726391533,4.189654742026425,0.0,-0.2097580015077348,-0.1361859385745589,-0.45346044921234063,-0.43801850932051883,0.0
0.0,0.0,1.0,32470,388,15,-17,0.0,1,0,0,1,0,80000,0,10.388071865096892,5.961005339623274,4.718498871295094,4.382026634673881,11.289794413577894,0.16036960841036918,0.01769008120680398,0.2560508421391134,-0.1756860069173127,1.430546363891665
0.0,0.0,1.0,61200,625,116,34,0.0,0,0,0,0,0,0,0,11.021902468500418,6.437751649736401,5.3612921657094255,4.875197323201151,0.0,0.5810281015822241,0.3984154851896644,1.0487125059423221,0.4968379208394576,0.0
0.0,0.0,1.0,57200,773,102,66,0.0,2,0,2,0,0,5000,0,10.95430917736789,6.650279048587422,5.293304824724492,5.093750200806762,8.517393171418904,0.5361680209176847,0.5681379939297557,0.9648737987078683,0.7948727454734907,1.079251347265903
0.0,0.0,1.0,37580,574,33,23,0.0,0,0,0,0,0,0,0,10.534227272967456,6.352629396319567,4.867534450455582,4.787491742782046,0.0,0.25736952181563505,0.33043760338421213,0.4398343245895075,0.3772361221076936,0.0
0.0,0.0,1.0,21680,368,-24,-21,0.0,0,0,0,0,0,0,0,9.984145455553582,5.908082938168931,4.290459441148391,4.330733340286331,0.0,-0.10770686798316717,-0.024573282443910927,-0.2717867221631107,-0.24563332660111842,0.0
0.0,0.0,1.0,23170,348,-18,-25,0.0,0,0,0,0,0,0,0,10.05061361742642,5.8522024797744745,4.3694478524670215,4.276666119016055,0.0,-0.06359350919741318,-0.06919892431186495,-0.1743820260017347,-0.31936337759049227,0.0
0.0,0.0,1.0,35570,505,25,9,0.0,0,0,0,0,0,0,0,10.4792578649425,6.22455842927536,4.804021044733257,4.663439094112067,0.0,0.22088761604119042,0.22816125717649655,0.3615126583693624,0.20806878010425311,0.0
1.0,0.0,1.0,32030,350,12,-22,0.0,0,0,0,0,0,0,0,10.374428242603203,5.857933154483459,4.691347882229144,4.31748811353631,0.0,0.1513146564266973,-0.06462245796615847,0.22256955296896508,-0.26369549478178184,0.0
1.0,0.0,1.0,76200,766,166,71,0.0,0,0,0,0,0,0,0,11.241116741674738,6.641182169740591,5.572154032177765,5.123963979403259,0.0,0.7265154689325897,0.5608733066097402,1.308737181619333,0.836074482573415,0.0
1.0,0.0,1.0,28500,446,-1,-1,0.0,0,0,0,0,0,0,0,10.257659366256744,6.100318952020064,4.564348191467836,4.564348191467836,0.0,0.07381789418531952,0.12894470496570373,0.06595966444628985,0.0729411161908352,0.0
1.0,0.0,1.0,33590,457,17,2,0.0,0,0,0,0,0,0,0,10.42198368260634,6.124683390894205,4.736198448394496,4.59511985013459,0.0,0.18287608565782631,0.14840193124391413,0.27787710628053963,0.11490361970448741,0.0
1.0,0.0,1.0,27420,400,-4,-11,0.0,1,1,0,0,0,700,0,10.219027953116305,5.991464547107982,4.532599493153256,4.454347296253507,6.55250788703459,0.0481791321036299,0.04201453601351552,0.026808702156693374,-0.07706421832573686,0.8302778588151583
1.0,0.0,1.0,73160,654,155,46,0.0,1,0,1,0,0,3000,0,11.200404102504802,6.483107351457199,5.529429087511423,4.962844630259907,8.006700845440367,0.6994954459890599,0.4346361490821217,1.2560508421391134,0.6163602537187337,1.0145407756440374
1.0,0.0,1.0,33780,525,18,17,0.0,0,0,0,0,0,0,0,10.427624190361792,6.263398262591624,4.74493212836325,4.736198448394496,0.0,0.18661955825190965,0.25917840595411884,0.2886470588536531,0.30728880242388784,0.0
1.0,0.0,0.0,27200,402,118,61,0.0,0,0,0,0,0,0,0,10.210972252284089,5.996452088619021,5.3706380281276624,5.062595033026967,0.0,0.04283275255785429,0.04599754273300367,1.060237372362818,0.7523872606451875,0.0
1.0,0.0,1.0,21510,334,-28,-25,0.0,0,0,0,0,0,0,0,9.976273222261776,5.811140992976701,4.23410650459726,4.276666119016055,0.0,-0.11293148442902255,-0.10199026599106885,-0.3412784434286779,-0.31936337759049227,0.0
1.0,0.0,1.0,17880,237,-40,-47,0.0,1,0,1,0,0,3000,0,9.791438048727503,5.468060141135132,4.04305126783455,3.912023005428146,8.006700845440367,-0.23560225035066215,-0.3759716123494081,-0.5768785393951874,-0.8166176238067875,1.0145407756440374
1.0,0.0,1.0,19180,289,-36,-35,0.0,0,0,0,0,0,0,0,9.86162334843743,5.666426688112432,4.110873864173311,4.127134385045092,0.0,-0.189021914437162,-0.21755783518415517,-0.4932429873063646,-0.5232758796792539,0.0
1.0,0.0,1.0,34800,450,17,1,0.0,2,1,1,0,0,3200,0,10.457372665762566,6.1092475827643655,4.736198448394496,4.584967478670572,8.071218539969863,0.20636292307060522,0.13607503083300043,0.27787710628053963,0.10105909712465601,1.022715907088844
1.0,0.0,1.0,35010,390,18,-13,0.0,0,0,0,0,0,0,0,10.463389013948712,5.966146739123692,4.74493212836325,4.430816798843313,0.0,0.21035583213619974,0.021795957561399477,0.2886470588536531,-0.10915214023291875,0.0
